synset,pictogram_id,primary_keyword,image_url
10534022-n,11181,referee,https://api.arasaac.org/api/pictograms/11181
00325361-v,11184,roast,https://api.arasaac.org/api/pictograms/11184
,11185,although,https://api.arasaac.org/api/pictograms/11185
09854087-n,11186,dancer,https://api.arasaac.org/api/pictograms/11186
10009040-n,11186,dancer,https://api.arasaac.org/api/pictograms/11186
00482004-n,11187,wheelchair basketball,https://api.arasaac.org/api/pictograms/11187
10139987-n,11189,refuse collector,https://api.arasaac.org/api/pictograms/11189
10139987-n,11188,street cleaner,https://api.arasaac.org/api/pictograms/11188
10681913-n,11188,street cleaner,https://api.arasaac.org/api/pictograms/11188
09824898-n,11183,architect,https://api.arasaac.org/api/pictograms/11183
00505671-n,11191,bingo,https://api.arasaac.org/api/pictograms/11191
07620649-n,11174,candyfloss,https://api.arasaac.org/api/pictograms/11174
10111420-n,11193,firefighter,https://api.arasaac.org/api/pictograms/11193
01551500-v,11195,erase,https://api.arasaac.org/api/pictograms/11195
00221674-s,11194,pretty,https://api.arasaac.org/api/pictograms/11194
00219320-a,11194,pretty,https://api.arasaac.org/api/pictograms/11194
00168540-s,11194,pretty,https://api.arasaac.org/api/pictograms/11194
01551500-v,11196,erase,https://api.arasaac.org/api/pictograms/11196
03666235-n,11190,adapted library,https://api.arasaac.org/api/pictograms/11190
03665990-n,11190,adapted library,https://api.arasaac.org/api/pictograms/11190
09918741-n,11197,cashier,https://api.arasaac.org/api/pictograms/11197
00349906-n,11192,standing frame,https://api.arasaac.org/api/pictograms/11192
03396616-n,11192,standing frame,https://api.arasaac.org/api/pictograms/11192
00551194-v,11199,switch to another topic,https://api.arasaac.org/api/pictograms/11199
11695365-n,11202,bud,https://api.arasaac.org/api/pictograms/11202
10619214-n,11201,singer,https://api.arasaac.org/api/pictograms/11201
09903843-n,11203,butcher,https://api.arasaac.org/api/pictograms/11203
09916137-n,11204,carpenter,https://api.arasaac.org/api/pictograms/11204
07473244-n,11205,running race,https://api.arasaac.org/api/pictograms/11205
07487797-n,11205,running race,https://api.arasaac.org/api/pictograms/11205
07471429-n,11205,running race,https://api.arasaac.org/api/pictograms/11205
10783051-n,11198,waiter,https://api.arasaac.org/api/pictograms/11198
09860576-n,11198,waiter,https://api.arasaac.org/api/pictograms/11198
03266479-n,11208,headphones,https://api.arasaac.org/api/pictograms/11208
01979598-n,11200,crab,https://api.arasaac.org/api/pictograms/11200
07804861-n,11200,crab,https://api.arasaac.org/api/pictograms/11200
10302734-n,11207,postwoman,https://api.arasaac.org/api/pictograms/11207
02982212-n,11210,casserole,https://api.arasaac.org/api/pictograms/11210
03971750-n,11211,shopping centre,https://api.arasaac.org/api/pictograms/11211
06490123-n,11213,birth certificate,https://api.arasaac.org/api/pictograms/11213
01347791-v,11212,close the window,https://api.arasaac.org/api/pictograms/11212
12122650-n,11214,lawn,https://api.arasaac.org/api/pictograms/11214
08609148-n,11214,lawn,https://api.arasaac.org/api/pictograms/11214
07473683-n,11206,car race,https://api.arasaac.org/api/pictograms/11206
10580065-n,11217,scientist,https://api.arasaac.org/api/pictograms/11217
10542669-n,11217,scientist,https://api.arasaac.org/api/pictograms/11217
01244772-v,11216,snap,https://api.arasaac.org/api/pictograms/11216
04541815-n,11219,videotape,https://api.arasaac.org/api/pictograms/11219
10698621-n,11220,surgeon,https://api.arasaac.org/api/pictograms/11220
04240011-n,11221,rocket,https://api.arasaac.org/api/pictograms/11221
02949049-n,11222,camp,https://api.arasaac.org/api/pictograms/11222
03546876-n,11222,camp,https://api.arasaac.org/api/pictograms/11222
10054631-n,11223,driver,https://api.arasaac.org/api/pictograms/11223
10212645-n,11209,hunter,https://api.arasaac.org/api/pictograms/11209
03443988-n,11224,glassware,https://api.arasaac.org/api/pictograms/11224
07781049-n,11227,dates,https://api.arasaac.org/api/pictograms/11227
01235591-v,11226,pat your knees,https://api.arasaac.org/api/pictograms/11226
01884666-v,11226,pat your knees,https://api.arasaac.org/api/pictograms/11226
01730756-v,11226,pat your knees,https://api.arasaac.org/api/pictograms/11226
10012375-n,10340,daughter,https://api.arasaac.org/api/pictograms/10340
00730406-n,11228,homework,https://api.arasaac.org/api/pictograms/11228
10023944-n,11229,dentist,https://api.arasaac.org/api/pictograms/11229
10023833-n,11229,dentist,https://api.arasaac.org/api/pictograms/11229
00177253-v,11232,undress,https://api.arasaac.org/api/pictograms/11232
00177253-v,11233,undress,https://api.arasaac.org/api/pictograms/11233
01660001-v,11230,knock down,https://api.arasaac.org/api/pictograms/11230
00336968-v,11230,knock down,https://api.arasaac.org/api/pictograms/11230
01415000-v,11230,knock down,https://api.arasaac.org/api/pictograms/11230
03401677-n,11218,insulating tape,https://api.arasaac.org/api/pictograms/11218
00188104-a,11235,awake,https://api.arasaac.org/api/pictograms/11235
07276776-n,11236,target,https://api.arasaac.org/api/pictograms/11236
04401354-n,11236,target,https://api.arasaac.org/api/pictograms/11236
03167606-n,11236,target,https://api.arasaac.org/api/pictograms/11236
10048793-n,11237,drawer,https://api.arasaac.org/api/pictograms/11237
03239009-n,11238,drawing,https://api.arasaac.org/api/pictograms/11238
10474538-n,11215,pork butcher,https://api.arasaac.org/api/pictograms/11215
00460031-s,11234,naked,https://api.arasaac.org/api/pictograms/11234
03044572-n,11231,cleaning liquid,https://api.arasaac.org/api/pictograms/11231
14803709-n,11231,cleaning liquid,https://api.arasaac.org/api/pictograms/11231
14349311-n,11241,pain in the chest,https://api.arasaac.org/api/pictograms/11241
10710034-n,11243,tamer,https://api.arasaac.org/api/pictograms/11243
14346126-n,11242,pain in the bottom,https://api.arasaac.org/api/pictograms/11242
05732639-n,11242,pain in the bottom,https://api.arasaac.org/api/pictograms/11242
04216003-n,11244,shower,https://api.arasaac.org/api/pictograms/11244
07576677-n,11239,diet,https://api.arasaac.org/api/pictograms/11239
01072111-n,11239,diet,https://api.arasaac.org/api/pictograms/11239
01192545-v,11239,diet,https://api.arasaac.org/api/pictograms/11239
01191757-v,11239,diet,https://api.arasaac.org/api/pictograms/11239
00478809-a,11248,comfy,https://api.arasaac.org/api/pictograms/11248
00156153-r,11248,comfy,https://api.arasaac.org/api/pictograms/11248
05182180-n,11247,rights,https://api.arasaac.org/api/pictograms/11247
00887135-n,11245,artistic education,https://api.arasaac.org/api/pictograms/11245
00886144-n,11245,artistic education,https://api.arasaac.org/api/pictograms/11245
10069171-n,11249,electrician,https://api.arasaac.org/api/pictograms/11249
14069684-n,11250,pregnancy,https://api.arasaac.org/api/pictograms/11250
00754499-v,11251,ask,https://api.arasaac.org/api/pictograms/11251
00748704-v,11251,ask,https://api.arasaac.org/api/pictograms/11251
02397742-v,11251,ask,https://api.arasaac.org/api/pictograms/11251
07638317-n,11253,spiral-shaped pastry,https://api.arasaac.org/api/pictograms/11253
07638745-n,11253,spiral-shaped pastry,https://api.arasaac.org/api/pictograms/11253
14085287-n,11252,illnesses,https://api.arasaac.org/api/pictograms/11252
06530710-n,11255,ticket,https://api.arasaac.org/api/pictograms/11255
09972018-n,11240,conductor,https://api.arasaac.org/api/pictograms/11240
10135603-n,11257,tightrope walker,https://api.arasaac.org/api/pictograms/11257
14025764-n,11256,balance,https://api.arasaac.org/api/pictograms/11256
10813654-n,11258,writer,https://api.arasaac.org/api/pictograms/11258
02189819-v,11225,tap with feet,https://api.arasaac.org/api/pictograms/11225
10441215-n,11261,pharmacist,https://api.arasaac.org/api/pictograms/11261
03295682-n,11254,entrance,https://api.arasaac.org/api/pictograms/11254
10236360-n,11262,hardware dealer,https://api.arasaac.org/api/pictograms/11262
10117474-n,11265,florist,https://api.arasaac.org/api/pictograms/11265
10462606-n,11266,plumber,https://api.arasaac.org/api/pictograms/11266
01793214-s,11264,flowered,https://api.arasaac.org/api/pictograms/11264
07618025-n,11268,fruits of Aragon,https://api.arasaac.org/api/pictograms/11268
08208160-n,11246,army,https://api.arasaac.org/api/pictograms/11246
08215965-n,11246,army,https://api.arasaac.org/api/pictograms/11246
08235043-n,11246,army,https://api.arasaac.org/api/pictograms/11246
10446513-n,11267,photographer,https://api.arasaac.org/api/pictograms/11267
10166079-n,11269,greengrocer,https://api.arasaac.org/api/pictograms/11269
04031744-n,11270,puppet theatre,https://api.arasaac.org/api/pictograms/11270
07032747-n,11270,puppet theatre,https://api.arasaac.org/api/pictograms/11270
12706192-n,11272,geranium,https://api.arasaac.org/api/pictograms/11272
09511841-n,11273,giant,https://api.arasaac.org/api/pictograms/11273
10802616-n,11271,winner,https://api.arasaac.org/api/pictograms/11271
09926157-n,11271,winner,https://api.arasaac.org/api/pictograms/11271
07478907-n,11259,slalom,https://api.arasaac.org/api/pictograms/11259
00813037-v,11259,slalom,https://api.arasaac.org/api/pictograms/11259
02054612-v,11259,slalom,https://api.arasaac.org/api/pictograms/11259
10098586-n,11276,farmer,https://api.arasaac.org/api/pictograms/11276
01369772-v,11277,staple,https://api.arasaac.org/api/pictograms/11277
10789727-n,11278,security guard,https://api.arasaac.org/api/pictograms/11278
00625978-n,11275,physical education,https://api.arasaac.org/api/pictograms/11275
00347358-n,11275,physical education,https://api.arasaac.org/api/pictograms/11275
03342085-n,11182,filing cabinet,https://api.arasaac.org/api/pictograms/11182
10468557-n,11280,police,https://api.arasaac.org/api/pictograms/11280
10568094-n,11282,ice-cream seller,https://api.arasaac.org/api/pictograms/11282
07575758-n,11281,hamburger restaurant,https://api.arasaac.org/api/pictograms/11281
04088393-n,11281,hamburger restaurant,https://api.arasaac.org/api/pictograms/11281
09970396-n,11284,computer technician,https://api.arasaac.org/api/pictograms/11284
10500853-n,11284,computer technician,https://api.arasaac.org/api/pictograms/11284
09878558-n,11283,blacksmith,https://api.arasaac.org/api/pictograms/11283
09638837-n,11285,engeneer,https://api.arasaac.org/api/pictograms/11285
00731217-n,11263,exercise,https://api.arasaac.org/api/pictograms/11263
02507387-v,11260,send off ,https://api.arasaac.org/api/pictograms/11260
11998702-n,11274,sunflower,https://api.arasaac.org/api/pictograms/11274
10140328-n,11288,gardener,https://api.arasaac.org/api/pictograms/11288
10140190-n,11288,gardener,https://api.arasaac.org/api/pictograms/11288
02389828-v,11287,invite,https://api.arasaac.org/api/pictograms/11287
01065717-v,11287,invite,https://api.arasaac.org/api/pictograms/11287
10169591-n,11279,civil guard,https://api.arasaac.org/api/pictograms/11279
10468557-n,11279,civil guard,https://api.arasaac.org/api/pictograms/11279
01204905-n,11286,integration,https://api.arasaac.org/api/pictograms/11286
00373938-n,11286,integration,https://api.arasaac.org/api/pictograms/11286
10244889-n,11291,judge,https://api.arasaac.org/api/pictograms/11291
10300642-n,11291,judge,https://api.arasaac.org/api/pictograms/11291
10241447-n,11289,jeweller,https://api.arasaac.org/api/pictograms/11289
10241626-n,11289,jeweller,https://api.arasaac.org/api/pictograms/11289
10727453-n,11292,burglar,https://api.arasaac.org/api/pictograms/11292
09856476-n,11292,burglar,https://api.arasaac.org/api/pictograms/11292
09857683-n,11292,burglar,https://api.arasaac.org/api/pictograms/11292
10809717-n,11293,woodwoman,https://api.arasaac.org/api/pictograms/11293
05136466-n,11294,length,https://api.arasaac.org/api/pictograms/11294
00998911-n,11294,length,https://api.arasaac.org/api/pictograms/11294
07211342-n,11294,length,https://api.arasaac.org/api/pictograms/11294
04082075-n,11299,remote control,https://api.arasaac.org/api/pictograms/11299
07764392-n,11298,mandarin,https://api.arasaac.org/api/pictograms/11298
07763927-n,11298,mandarin,https://api.arasaac.org/api/pictograms/11298
02776843-n,11297,suitcase,https://api.arasaac.org/api/pictograms/11297
04386330-n,11302,school table,https://api.arasaac.org/api/pictograms/11302
04611087-n,11302,school table,https://api.arasaac.org/api/pictograms/11302
09845152-n,11301,mechanic,https://api.arasaac.org/api/pictograms/11301
10387708-n,11305,nun,https://api.arasaac.org/api/pictograms/11305
09515097-n,11306,monster,https://api.arasaac.org/api/pictograms/11306
10339454-n,11303,miner,https://api.arasaac.org/api/pictograms/11303
00505671-n,11295,lotto,https://api.arasaac.org/api/pictograms/11295
10300371-n,11296,magician,https://api.arasaac.org/api/pictograms/11296
00100771-n,11296,magician,https://api.arasaac.org/api/pictograms/11296
09880801-n,11300,sailor,https://api.arasaac.org/api/pictograms/11300
10314263-n,11300,sailor,https://api.arasaac.org/api/pictograms/11300
02153218-v,11308,show,https://api.arasaac.org/api/pictograms/11308
02141597-v,11308,show,https://api.arasaac.org/api/pictograms/11308
02564004-s,11310,withered,https://api.arasaac.org/api/pictograms/11310
12760092-n,11309,mistletoe,https://api.arasaac.org/api/pictograms/11309
07857883-n,11304,chocolate egg,https://api.arasaac.org/api/pictograms/11304
07858020-n,11304,chocolate egg,https://api.arasaac.org/api/pictograms/11304
01448551-v,11307,bite,https://api.arasaac.org/api/pictograms/11307
00840477-n,11307,bite,https://api.arasaac.org/api/pictograms/11307
10360025-n,11311,musician,https://api.arasaac.org/api/pictograms/11311
09922954-n,11311,musician,https://api.arasaac.org/api/pictograms/11311
00806464-v,11315,we don't agree,https://api.arasaac.org/api/pictograms/11315
07195447-n,11315,we don't agree,https://api.arasaac.org/api/pictograms/11315
02595137-a,11316,new,https://api.arasaac.org/api/pictograms/11316
01645077-a,11316,new,https://api.arasaac.org/api/pictograms/11316
02465209-s,11312,jitters,https://api.arasaac.org/api/pictograms/11312
14399166-n,11312,jitters,https://api.arasaac.org/api/pictograms/11312
14398981-n,11312,jitters,https://api.arasaac.org/api/pictograms/11312
10399699-n,11320,optometrist,https://api.arasaac.org/api/pictograms/11320
06736657-n,11318,things,https://api.arasaac.org/api/pictograms/11318
04431353-n,11318,things,https://api.arasaac.org/api/pictograms/11318
00002684-n,11318,things,https://api.arasaac.org/api/pictograms/11318
00526784-s,11313,neither,https://api.arasaac.org/api/pictograms/11313
08494318-n,11325,unemployed,https://api.arasaac.org/api/pictograms/11325
10757517-n,11325,unemployed,https://api.arasaac.org/api/pictograms/11325
00867880-a,11325,unemployed,https://api.arasaac.org/api/pictograms/11325
12061915-n,11321,orchid,https://api.arasaac.org/api/pictograms/11321
09852896-n,11324,baker,https://api.arasaac.org/api/pictograms/11324
09853011-n,11324,baker,https://api.arasaac.org/api/pictograms/11324
13991755-n,11326,unemployment,https://api.arasaac.org/api/pictograms/11326
04324558-n,11322,stick,https://api.arasaac.org/api/pictograms/11322
03983015-n,11322,stick,https://api.arasaac.org/api/pictograms/11322
04107268-n,11322,stick,https://api.arasaac.org/api/pictograms/11322
07019235-n,11319,theatre play,https://api.arasaac.org/api/pictograms/11319
07021061-n,11319,theatre play,https://api.arasaac.org/api/pictograms/11319
09848006-n,11331,paediatrician,https://api.arasaac.org/api/pictograms/11331
